0.011589	0.023936	0.0090173	0.016534	0.01167	0.0099181	0.012584	0.023441	0.078012	0.039698	0.036211	0.041635	0.040562	0.049019	0.020775	0.014249	0.023005	0.034003	0.022088	0.023168	0.024062	0.015588	0.011815	0.019286	0.026876	0.031285	0.044916	0.016544	0.019315	0.01226	0.010644	0.0073048	0.0096548	0.011094	0.010783	0.015551	0.019637	0.024251	0.016535	0.0092489	0.015269	0.0118	0.0080339	0.008995	0.0077164	0.0053027	0.0047645	0.0046327	0.0050959	0.0049565	0.0045894	0.0030996	0.0042563	0.0029732	0.0016985	0.0014353	0.0010715	0.0010811	0.0016611	0.001329	0.0010217	0.0013085	0.00043669	0.00025596
0.13822	0.11738	0.026645	0.031156	0.01103	0.006669	0.017788	0.0087118	0.0048918	0.012277	0.0073971	0.00098292	0.0011525	0.00025641	0.00023419	0.00044989	0.0015556	0.0012165	0.00095195	0.00058683	0.00042448	0.000379	0.00034575	0.00046785	0.00035648	0.00024561	0.00027462	0.00026257	0.00020472	0.00023323	0.00013033	0.00010786	0.00015878	0.00021286	0.00015356	0.00017028	0.00014852	0.00024709	0.00011218	0.00016538	0.00012061	6.2752e-05	6.8108e-05	6.7216e-05	6.8719e-05	5.9158e-05	7.897e-05	8.1499e-05	6.0918e-05	5.8478e-05	3.7563e-05	6.1436e-05	4.014e-05	4.7087e-05	2.4019e-05	2.6069e-05	3.3008e-05	3.6649e-05	3.1366e-05	4.8461e-05	2.6273e-05	3.0664e-05	2.7186e-05	3.5714e-05
0.11984	0.012348	0.0057681	0.0036138	0.003964	0.0076668	0.019084	0.0095851	0.0051675	0.0031345	0.0056368	0.0028866	0.0081991	0.0078118	0.0038808	0.0055966	0.0038269	0.0016692	0.0021884	0.002332	0.0019012	0.0021185	0.0027095	0.0012963	0.0014325	0.0018078	0.0023099	0.0026306	0.0014141	0.0013559	0.000766	0.00058078	0.00042296	0.00061122	0.00085544	0.0011508	0.00067655	0.00065877	0.00086441	0.00054839	0.00066258	0.00073914	0.00063039	0.00041083	0.00053593	0.0002198	0.00025418	0.00017594	0.00017884	0.00011643	7.0154e-05	0.00011097	0.00010822	6.5439e-05	8.3942e-05	7.0008e-05	5.725e-05	6.1509e-05	5.2645e-05	3.8563e-05	6.2152e-05	6.6482e-05	5.3624e-05	7.3763e-05
0.15316	0.057417	0.020233	0.0045597	0.0015955	0.0033052	0.0027916	0.0016995	0.00074189	0.00027535	0.00039298	9.406e-05	6.6498e-05	2.7554e-05	1.8335e-05	9.9638e-05	0.00010081	2.4552e-05	1.3181e-05	3.1198e-05	3.0664e-05	1.844e-05	3.0098e-05	1.1833e-05	2.4066e-05	4.6353e-05	1.8038e-05	3.9496e-05	2.0173e-05	2.1521e-05	1.939e-05	1.1606e-05	1.5545e-05	2.9508e-05	1.5929e-05	4.1001e-05	1.9922e-05	1.7309e-05	1.5516e-05	1.7758e-05	1.5354e-05	1.1619e-05	1.5928e-05	1.8035e-05	9.0621e-06	1.6898e-05	1.406e-05	1.6053e-05	1.8129e-05	2.092e-05	2.2804e-05	1.5963e-05	1.8906e-05	3.808e-05	3.0855e-05	3.2453e-05	1.9785e-05	3.0333e-05	3.7521e-05	2.6154e-05	3.0735e-05	2.4026e-05	4.2912e-05	3.2448e-05
0.14452	0.059761	0.0063646	0.0072963	0.0071978	0.0046397	0.015083	0.005288	0.0063004	0.0047046	0.0027843	0.0012647	0.0013371	0.00066874	0.0012473	0.0007258	0.00079165	0.00066605	0.0012781	0.0009361	0.00049927	0.00044878	0.00031604	0.00029192	0.00092013	0.00054278	0.00049455	0.00032211	0.00018576	0.00020791	0.00011514	5.2264e-05	3.3577e-05	5.2306e-05	0.00016506	0.00028594	0.00042567	0.00013412	8.4544e-05	3.603e-05	3.1909e-05	1.8937e-05	3.0524e-05	2.5095e-05	2.3576e-05	2.3251e-05	1.8999e-05	1.3159e-05	2.1589e-05	1.9523e-05	2.5981e-05	3.7363e-05	2.7452e-05	2.4222e-05	2.5959e-05	2.2499e-05	4.6407e-05	4.1731e-05	2.0452e-05	3.3564e-05	2.3887e-05	2.8154e-05	3.0241e-05	2.8684e-05
0.15456	0.11549	0.023018	0.003076	0.0016159	0.0026843	0.0015021	0.0027334	0.00051273	0.00018097	0.00016736	2.4248e-05	2.1897e-05	1.5549e-05	1.9947e-05	0.00043121	0.00031144	0.0001088	8.9326e-05	2.3964e-05	3.4357e-05	2.0796e-05	3.0977e-05	0.00013912	0.0011379	0.00091359	4.2889e-05	2.3672e-05	2.4306e-05	3.7422e-05	2.2184e-05	1.3182e-05	2.1425e-05	1.4782e-05	2.1253e-05	2.916e-05	6.784e-05	2.3088e-05	2.1122e-05	1.2505e-05	2.2191e-05	1.3289e-05	1.8062e-05	2.2978e-05	1.6242e-05	1.9172e-05	2.4875e-05	2.6976e-05	2.2446e-05	2.5767e-05	4.4131e-05	3.0024e-05	4.725e-05	5.5861e-05	3.3287e-05	4.6774e-05	6.3932e-05	4.4855e-05	2.1773e-05	3.03e-05	3.7999e-05	4.9848e-05	3.4125e-05	3.5831e-05
0.16097	0.080062	0.0053001	0.0066016	0.008989	0.0029381	0.0033849	0.0014238	0.0039367	0.002761	0.001111	0.000558	0.00059852	0.00045715	0.00063714	0.00042884	0.00034104	0.00051643	0.0005506	0.00027447	0.00024864	0.0003619	0.00026418	0.00021778	0.00044671	0.00041366	0.00018939	0.00017229	0.00011636	0.00012434	0.00010935	9.2726e-05	9.4037e-05	6.3214e-05	6.1356e-05	0.00010969	0.00014329	0.00010574	8.2501e-05	5.6768e-05	8.8789e-05	7.1821e-05	5.2146e-05	5.3523e-05	4.2025e-05	3.6096e-05	5.2119e-05	4.7926e-05	2.4804e-05	4.2819e-05	3.618e-05	1.2361e-05	3.1572e-05	2.7383e-05	2.1216e-05	3.2957e-05	4.1119e-05	3.2948e-05	2.681e-05	4.1075e-05	3.5355e-05	2.5858e-05	3.0855e-05	2.6363e-05
0.12679	0.11851	0.013369	0.017282	0.012672	0.012216	0.0040614	0.0019032	0.0034581	0.0042236	0.00057176	0.0002369	0.00019226	1.2924e-05	1.3602e-05	2.1229e-05	3.9037e-05	2.2501e-05	9.0328e-05	6.334e-05	0.00010905	0.00014056	0.00029021	0.00018577	0.00021647	0.00039493	5.4801e-05	7.1137e-05	7.367e-05	4.759e-05	1.3813e-05	1.2961e-05	2.0683e-05	2.5951e-05	1.1328e-05	0.00023149	0.00020541	1.9727e-05	2.3539e-05	2.3219e-05	3.182e-05	3.0046e-05	2.3038e-05	3.9994e-05	2.1727e-05	1.9042e-05	2.0562e-05	1.4881e-05	1.9754e-05	1.7734e-05	2.1081e-05	2.6243e-05	3.3629e-05	2.3256e-05	2.2535e-05	2.6136e-05	2.0054e-05	2.1538e-05	3.633e-05	3.8819e-05	3.052e-05	2.4366e-05	2.6931e-05	2.5737e-05
0.10456	0.14086	0.032534	0.025498	0.0023717	0.0025072	0.0080216	0.0035413	0.008196	0.00373	0.00040012	0.00029214	5.2463e-05	3.5185e-05	4.7328e-05	0.00017568	0.00027534	0.00014281	7.7048e-05	4.4234e-05	9.883e-05	0.00017842	0.00022209	0.00021476	6.9099e-05	8.4346e-05	0.00022108	0.00016522	7.3978e-05	5.7947e-05	2.6254e-05	1.2368e-05	1.7056e-05	3.6031e-05	2.9992e-05	2.3362e-05	2.3787e-05	2.1487e-05	4.882e-05	8.4667e-05	5.3727e-05	3.3551e-05	4.7025e-05	6.131e-05	8.198e-05	1.8463e-05	2.4415e-05	2.871e-05	1.2633e-05	1.7137e-05	1.3482e-05	1.9722e-05	1.4652e-05	1.9835e-05	2.5108e-05	1.5452e-05	2.0185e-05	1.7697e-05	2.3849e-05	2.08e-05	1.9376e-05	1.3959e-05	1.3436e-05	1.631e-05
0.154	0.030665	0.0019101	0.0029361	0.0010607	0.00079171	0.00085447	0.00049896	0.00060465	0.00049635	0.00025034	0.00036661	0.00026399	0.00028415	0.00020392	0.00018529	0.00019846	0.00019434	0.00015975	0.00020902	0.00015287	0.00015977	0.00016628	0.00014665	0.00020056	0.00032242	0.00025203	0.00019153	0.00018311	0.00014758	0.00012192	0.00010964	5.0757e-05	6.394e-05	0.00012879	0.00013947	0.00018272	0.00015569	8.8388e-05	8.1231e-05	0.0001221	9.0778e-05	6.941e-05	0.00012217	0.00010329	7.0186e-05	0.00013374	5.5714e-05	5.3583e-05	7.4134e-05	0.00011768	6.6139e-05	0.00011542	0.00012562	0.00010508	7.3323e-05	7.4873e-05	8.183e-05	0.00011885	7.8174e-05	8.3704e-05	0.00010282	7.1945e-05	0.00010118
